+------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|start_time|finish_tim|          queue_name|exec_hostn|num_exec_p| num_slots|job_exit_s|    application_name|job_i|job_pend_t|job_run_ti|job_mem_us|job_swap_u|job_cpu_ti|
|    937001|   1065001|     star-rcxt_short|  phas3390|1.0000000*|         1|      DONE|     star-rcxt_short| 2912|         0|    128000|    157796|   1270784|32.000000*|
|   1055001|   1065001|        hspice_short|  phas2973|2.0000000*|         2|      DONE|        hspice_short| 3228|         0|     10000|    118576|    494736|4.0000000*|
|    879001|   1066001|       verilog_short|  phas2602|1.0000000*|         1|      DONE|       verilog_short| 2685|         0|    187000|    477506|    612112|163.00000*|
|    688001|   1067001|  verilog_regression|  dhas0287|1.0000000*|         1|      DONE|  verilog_regression| 2120|         0|    379000|   7477799|   7849444|348.00000*|
|    795001|   1067001|       fsspice_short|  chas2526|1.0000000*|         1|      DONE|       fsspice_short| 2460|         0|    272000|    915701|   1458836|260.00000*|
|   1054001|   1067001|  verilog_regression|  phas2663|1.0000000*|         1|      DONE|  verilog_regression| 3222|         0|     13000|     16754|    273004|7.0000000*|
|    952001|   1068001|     star-rcxt_short|  phas3395|1.0000000*|         1|      DONE|     star-rcxt_short| 2961|         0|    116000|    123702|   1775904|28.000000*|
|    725001|   1069001|       fsspice_short|  chas2496|1.0000000*|         1|      DONE|       fsspice_short| 2223|         0|    344000|    691595|   1498900|342.00000*|
|    765001|   1069001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -| 2360|         0|    304000|     91872|    859060|1.0000000*|
|    300001|   1070001|                 vcs|  phas2160|1.0000000*|         1|      DONE|                 vcs|  979|         0|    770000|  34333641|  35156268|814.00000*|
|    518001|   1070001|        hspice_short|  phas2961|2.0000000*|         2|      DONE|        hspice_short| 1621|         0|    552000|    212488|    587080|1088.0000*|
|    592001|   1072001|        hspice_short|  phas2971|2.0000000*|         2|      DONE|        hspice_short| 1871|         0|    480000|    223649|    587064|940.00000*|
|    725001|   1072001|       fsspice_short|  chas1669|1.0000000*|         1|      DONE|       fsspice_short| 2227|         0|    347000|    684382|   1498808|322.00000*|
|    763001|   1073001|           sischarac|  phas3428|1.0000000*|         1|      DONE|                   -| 2354|         0|    310000|    143803|   1066460|7.0000000*|
|    769001|   1073001|           sischarac|  phas3434|1.0000000*|         1|      DONE|                   -| 2361|         0|    304000|     91876|    859064|1.0000000*|
|    691001|   1074001|           sischarac|  phas3436|1.0000000*|         1|      DONE|                   -| 2128|         0|    383000|    266837|   1219236|58.000000*|
|    691001|   1074001|           sischarac|  phas3436|1.0000000*|         1|      DONE|                   -| 2129|         0|    383000|    272263|   1219832|65.000000*|
|    521001|   1074001|        hspice_short|  phas2972|2.0000000*|         2|      DONE|        hspice_short| 1653|         0|    553000|    220487|    587076|1092.0000*|
|    100001|   1075001|           fss_short|  chas1596|1.0000000*|         1|      DONE|           fss_short|  392|         0|    975000|    418500|    806132|953.00000*|
|    691001|   1075001|           sischarac|  phas3436|1.0000000*|         1|      DONE|                   -| 2130|         0|    384000|    223404|   1189832|61.000000*|
|    739001|   1075001|           sischarac|  phas3402|1.0000000*|         1|      DONE|                   -| 2276|         0|    336000|    203011|   1165440|27.000000*|
|    998001|   1075001|           perf_long|  phas3151|1.0000000*|         1|      DONE|                perf| 3086|         0|     77000|   1501865|   2111456|69.000000*|
|    336001|   1076001|           fss_short|  chas2492|1.0000000*|         1|      DONE|           fss_short| 1128|         0|    740000|   1078223|   1755424|733.00000*|
|   1067001|   1077001|        hspice_short|  phas2980|2.0000000*|         2|      DONE|        hspice_short| 3248|         0|     10000|    118602|    494740|4.0000000*|
|    540001|   1077001|        hspice_short|  phas2962|2.0000000*|         2|      DONE|        hspice_short| 1723|         0|    537000|    212232|    587080|1062.0000*|
|    722001|   1077001|       fsspice_short|  chas2487|1.0000000*|         1|      DONE|       fsspice_short| 2209|         0|    355000|    691429|   1498928|345.00000*|
|    965001|   1077001|     star-rcxt_short|  phas1232|1.0000000*|         1|      DONE|     star-rcxt_short| 2998|         0|    112000|     73481|    912800|31.000000*|
|   1050001|   1077001|               fspro|  chas2787|1.0000000*|         1|      DONE|               fspro| 3206|         0|     27000|    354354|    856388|16.000000*|
|    998001|   1078001|           fss_short|  chas1656|1.0000000*|         1|      DONE|           fss_short| 3082|         0|     80000|    154778|    969936|78.000000*|
|    915001|   1078001|     star-rcxt_short|  phas1148|1.0000000*|         1|      DONE|     star-rcxt_short| 2834|         0|    163000|    119272|    950236|47.000000*|
|    380001|   1079001|              fss_mt|  chas2473|4.0000000*|         4|      DONE|              fss_mt| 1254|         0|    699000|    254427|   1099260|2741.0000*|
|   1070001|   1079001|            hs_short|  phas2966|2.0000000*|         2|      DONE|            hs_short| 3268|         0|      9000|    133043|    587472|6.0000000*|
|    965001|   1079001|     star-rcxt_short|  phas3300|1.0000000*|         1|      DONE|     star-rcxt_short| 2999|         0|    114000|    272258|   1759888|30.000000*|
|    814001|   1079001|       fsspice_short|  chas1662|1.0000000*|         1|      DONE|       fsspice_short| 2531|         0|    265000|    898751|   1449308|253.00000*|
|    998001|   1079001|           star-rcxt|  phas3303|2.0000000*|         2|      DONE|           star-rcxt| 3094|         0|     81000|    300957|   1512856|34.000000*|
|   1067001|   1079001|           fss_short|  chas1591|1.0000000*|         1|      DONE|           fss_short| 3253|         0|     12000|    161509|    927444|10.000000*|
|   1067001|   1079001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 3252|         0|     12000|    135111|    892652|10.000000*|
|   1070001|   1080001|        hspice_short|  phas2977|2.0000000*|         2|      DONE|        hspice_short| 3269|         0|     10000|    117795|    494740|5.0000000*|
|    815001|   1080001|       fsspice_short|  chas2459|1.0000000*|         1|      DONE|       fsspice_short| 2535|         0|    265000|    895898|   1449308|254.00000*|
|   1053001|   1080001|               fspro|  chas2887|1.0000000*|         1|      DONE|               fspro| 3220|         0|     27000|    306366|    812696|14.000000*|
|   1001001|   1081001|           star-rcxt|  phas0697|1.0000000*|         1|      DONE|           star-rcxt| 3107|         0|     80000|   3282929|   4692480|28.000000*|
|    883001|   1081001|           fss_short|  chas1588|1.0000000*|         1|      DONE|           fss_short| 2723|         0|    198000|    161700|    656776|191.00000*|
|    966001|   1082001|     star-rcxt_short|  phas3372|1.0000000*|         1|      DONE|     star-rcxt_short| 3007|         0|    116000|     61640|    539996|29.000000*|
|   1071001|   1082001|           fss_short|  chas1589|1.0000000*|         1|      DONE|           fss_short| 3273|         0|     11000|    107108|    536960|4.0000000*|
|    886001|   1082001|           fss_short|  chas1588|1.0000000*|         1|      DONE|           fss_short| 2740|         0|    196000|    153940|    635556|185.00000*|
|   1073001|   1083001|        hspice_short|  phas2961|2.0000000*|         2|      DONE|        hspice_short| 3276|         0|     10000|    117731|    494740|5.0000000*|
|   1056001|   1083001|               fspro|  chas2850|1.0000000*|         1|      DONE|               fspro| 3230|         0|     27000|    270160|    767512|15.000000*|
|   1053001|   1083001|  verilog_regression|  phas2638|1.0000000*|         1|      DONE|  verilog_regression| 3221|         0|     30000|     16339|    259784|5.0000000*|
|    887001|   1084001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2755|         0|    197000|    183156|   1112420|19.000000*|
|    367001|   1084001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 1231|         0|    717000|    313635|   1261216|377.00000*|
|    827001|   1084001|       fsspice_short|  chas1645|1.0000000*|         1|      DONE|       fsspice_short| 2550|         0|    257000|    686103|   1492656|245.00000*|
|    981001|   1086001|     star-rcxt_short|  phas3359|1.0000000*|         1|      DONE|     star-rcxt_short| 3054|         0|    105000|    288199|   1269488|27.000000*|
|   1073001|   1090001|               fspro|  chas2677|1.0000000*|         1|      DONE|               fspro| 3281|         0|     17000|    282303|    778900|14.000000*|
|    901001|   1090001|           fss_short|  chas1596|1.0000000*|         1|      DONE|           fss_short| 2799|         0|    189000|    163202|    932056|184.00000*|
|    831001|   1090001|       fsspice_short|  chas1613|1.0000000*|         1|      DONE|       fsspice_short| 2579|         0|    259000|    685858|   1492656|249.00000*|
|    845001|   1090001|       fsspice_short|  chas2472|1.0000000*|         1|      DONE|       fsspice_short| 2591|         0|    245000|    689762|   1492656|236.00000*|
|    895001|   1091001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2760|         0|    196000|    135635|   1062640|4.0000000*|
|    895001|   1091001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2759|         0|    196000|    135643|   1062644|4.0000000*|
|    895001|   1091001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2758|         0|    196000|    137450|   1062636|4.0000000*|
|    895001|   1091001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2757|         0|    196000|    134873|   1071348|4.0000000*|
|   1071001|   1092001|             calview|  phas4041|1.0000000*|         1|      DONE|                   -| 3274|         0|     21000|     76480|   1973508|26.000000*|
|    895001|   1092001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2762|         0|    197000|    183361|   1112416|20.000000*|
|   1083001|   1092001|                 gtb|  chas1527|1.0000000*|         1|      DONE|                 gtb| 3300|         0|      9000|     15433|     33852|0.0000000*|
|   1083001|   1092001|          userdefine|  phas2999|1.0000000*|         1|      DONE|                   -| 3299|         0|      9000|         0|         0|0.0000000*|
|    895001|   1092001|           sischarac|  phas3441|1.0000000*|         1|      DONE|                   -| 2756|         0|    197000|    184784|   1068092|6.0000000*|
|   1083001|   1092001|            hs_short|  phas2982|2.0000000*|         2|      DONE|            hs_short| 3291|         0|      9000|    100149|    523000|6.0000000*|
|   1083001|   1093001|        hspice_short|  phas2994|2.0000000*|         2|      DONE|        hspice_short| 3290|         0|     10000|         0|         0|4.0000000*|
|    895001|   1094001|           sischarac|  phas3437|1.0000000*|         1|      DONE|                   -| 2761|         0|    199000|    157652|   1080292|7.0000000*|
|   1067001|   1094001|               fspro|  chas2709|1.0000000*|         1|      DONE|               fspro| 3262|         0|     27000|    253442|    755224|14.000000*|
|    981001|   1095001|     star-rcxt_short|  phas3306|1.0000000*|         1|      DONE|     star-rcxt_short| 3055|         0|    114000|    289849|   1217724|30.000000*|
|    524001|   1095001|        hspice_short|  phas2980|2.0000000*|         2|      DONE|        hspice_short| 1672|         0|    571000|    220750|    587088|1118.0000*|
|   1085001|   1095001|               plong|  phas3395|1.0000000*|         1|      DONE|               cosim| 3303|         0|     10000|         0|         0|1.0000000*|
|   1085001|   1095001|               plong|  phas1154|1.0000000*|         1|      DONE|               cosim| 3302|         0|     10000|         0|         0|0.0000000*|
|   1086001|   1096001|               plong|  phas1156|1.0000000*|         1|      DONE|               cosim| 3310|         0|     10000|         0|         0|0.0000000*|
|    763001|   1096001|       fsspice_short|  chas1638|1.0000000*|         1|      DONE|       fsspice_short| 2353|         0|    333000|    690183|   1498800|320.00000*|
|    948001|   1096001|                 gui|  phas3075|1.0000000*|         1|      DONE|               novas| 2936|         0|    148000|   1338050|   1885932|105.00000*|
|   1070001|   1097001|               fspro|  chas2664|1.0000000*|         1|      DONE|               fspro| 3271|         0|     27000|     83777|    586304|15.000000*|
|   1087001|   1097001|               plong|  phas0775|1.0000000*|         1|      DONE|               cosim| 3315|         0|     10000|         0|         0|0.0000000*|
|   1087001|   1097001|               plong|  phas0714|1.0000000*|         1|      DONE|               cosim| 3316|         0|     10000|         0|         0|0.0000000*|
|   1086001|   1098001|        hspice_short|  phas2991|2.0000000*|         2|      DONE|        hspice_short| 3308|         0|     12000|         0|         0|4.0000000*|
|   1088001|   1098001|               plong|  phas3372|1.0000000*|         1|      DONE|               cosim| 3320|         0|     10000|         0|         0|0.0000000*|
|   1089001|   1099001|               plong|  phas3325|1.0000000*|         1|      DONE|               cosim| 3325|         0|     10000|         0|         0|0.0000000*|
|   1089001|   1099001|               plong|  phas3493|1.0000000*|         1|      DONE|               cosim| 3326|         0|     10000|         0|         0|0.0000000*|
|   1089001|   1099001|               plong|  phas3327|1.0000000*|         1|      DONE|               cosim| 3328|         0|     10000|         0|         0|1.0000000*|
|    879001|   1099001|       fsspice_short|  chas2493|1.0000000*|         1|      DONE|       fsspice_short| 2687|         0|    220000|    685877|   1508136|217.00000*|
|    999001|   1099001|           fss_short|  chas1632|1.0000000*|         1|      DONE|           fss_short| 3101|         0|    100000|    195568|    687340|96.0000000|
|    588001|   1100001|                 fsp|  chas1612|1.0000000*|         1|      DONE|                 fsp| 1829|         0|    512000|    144588|    635704|488.00000*|
|    952001|   1100001|     star-rcxt_short|  phas1154|1.0000000*|         1|      DONE|     star-rcxt_short| 2962|         0|    148000|    118432|    957156|33.000000*|
|    745001|   1100001|                 gui|  phas3031|1.0000000*|         1|      DONE|               novas| 2319|         0|    355000|    215330|    919760|37.000000*|
|    965001|   1100001|     star-rcxt_short|  phas0714|1.0000000*|         1|      DONE|     star-rcxt_short| 3000|         0|    135000|   3355654|   4786712|31.000000*|
|    691001|   1101001|           sischarac|  phas3436|1.0000000*|         1|      DONE|                   -| 2131|         0|    410000|    273121|   1221032|88.000000*|
|   1038001|   1101001|     star-rcxt_short|  phas1031|1.0000000*|         1|      DONE|     star-rcxt_short| 3166|         0|     63000|     72171|    645112|7.0000000*|
|   1038001|   1101001|       spectre_short|  chas2482|2.0000000*|         2|      DONE|       spectre_short| 3160|         0|     63000|     90047|    357324|76.000000*|
|   1086001|   1102001|               fspro|  phas1887|1.0000000*|         1|      DONE|               fspro| 3312|         0|     16000|    287302|    788120|14.000000*|
|    887001|   1102001|             slsidfm|  chas2992|4.0000000*|         4|      DONE|             slsidfm| 2752|         0|    215000|   1012610|   1858780|202.00000*|
|   1089001|   1105001|               fspro|  chas2787|1.0000000*|         1|      DONE|               fspro| 3327|         0|     16000|    359514|    862632|14.000000*|
|    850001|   1105001|                long|  chas1825|1.0000000*|         1|      DONE|         powerartist| 2622|         0|    255000|   4144767|   4749372|214.00000*|
|   1038001|   1107001|            magillem|  chas3120|1.0000000*|         1|      DONE|      magillem_batch| 3177|         0|     69000|   1258496|  55439032|62.000000*|
|    851001|   1108001|       fsspice_short|  chas1662|1.0000000*|         1|      DONE|       fsspice_short| 2628|         0|    257000|    687197|   1498800|247.00000*|
|   1083001|   1109001|           fss_short|  chas1587|1.0000000*|         1|      DONE|           fss_short| 3294|         0|     26000|     54298|    489280|14.000000*|
|    845001|   1110001|       fsspice_short|  chas1648|1.0000000*|         1|      DONE|       fsspice_short| 2592|         0|    265000|    690102|   1499048|261.00000*|
|    741001|   1110001|       fsspice_short|  chas2477|1.0000000*|         1|      DONE|       fsspice_short| 2305|         0|    369000|    690979|   1498952|344.00000*|
|    777001|   1110001|       fsspice_short|  chas2460|1.0000000*|         1|      DONE|       fsspice_short| 2381|         0|    333000|    694806|   1498772|323.00000*|
|   1083001|   1110001|               fspro|  chas1657|1.0000000*|         1|      DONE|               fspro| 3285|         0|     27000|    450677|    950212|15.000000*|
|   1085001|   1111001|              caldrc|  phas2221|1.0000000*|         1|      DONE|              caldrc| 3304|         0|     26000|     40829|    337268|16.000000*|
|   1101001|   1111001|        hspice_short|  phas2982|2.0000000*|         2|      DONE|        hspice_short| 3349|         0|     10000|     80062|    450440|5.0000000*|
|   1101001|   1111001|               plong|  phas0692|1.0000000*|         1|      DONE|               cosim| 3357|         0|     10000|         0|         0|0.0000000*|
|   1101001|   1111001|  verilog_regression|  phas3605|1.0000000*|         1|      DONE|  verilog_regression| 3340|         0|     10000|     62656|    403032|7.0000000*|
|   1101001|   1111001|               plong|  phas3332|1.0000000*|         1|      DONE|               cosim| 3356|         0|     10000|         0|         0|0.0000000*|
|   1022001|   1111001|           fss_short|  chas1601|1.0000000*|         1|      DONE|           fss_short| 3144|         0|     89000|    166517|    663512|82.000000*|
|   1019001|   1111001|           star-rcxt|  phas3531|1.0000000*|         1|      DONE|           star-rcxt| 3136|         0|     92000|     72875|    677540|24.000000*|
|   1102001|   1112001|               plong|  phas3482|1.0000000*|         1|      DONE|               cosim| 3373|         0|     10000|         0|         0|0.0000000*|
|   1016001|   1112001|           star-rcxt|  phas0817|1.0000000*|         1|      DONE|           star-rcxt| 3127|         0|     96000|   3369975|   4774156|24.000000*|
|   1100001|   1112001|       verilog_short|  phas2652|1.0000000*|         1|      DONE|       verilog_short| 3339|         0|     12000|     32286|    301332|2.0000000*|
|   1103001|   1113001|               plong|  phas1239|1.0000000*|         1|      DONE|               cosim| 3384|         0|     10000|         0|         0|0.0000000*|
|   1022001|   1113001|           fss_short|  chas1601|1.0000000*|         1|      DONE|           fss_short| 3145|         0|     91000|    164997|    650420|90.0000000|
|   1101001|   1114001|            hs_short|  phas2974|2.0000000*|         2|      DONE|            hs_short| 3348|         0|     13000|    125655|    581972|6.0000000*|
|   1105001|   1115001|        hspice_short|  phas2958|2.0000000*|         2|      DONE|        hspice_short| 3400|         0|     10000|     63281|    428264|5.0000000*|
|   1020001|   1115001|           star-rcxt|  dhas0314|1.0000000*|         1|      DONE|           star-rcxt| 3139|         0|     95000|    117722|   1407240|30.000000*|
|   1053001|   1116001|           fss_short|  chas1609|1.0000000*|         1|      DONE|           fss_short| 3212|         0|     63000|    197137|    678208|51.000000*|
|    448001|   1117001|           fss_short|  chas2468|1.0000000*|         1|      DONE|           fss_short| 1410|         0|    669000|   1161735|   1754616|659.00000*|
|   1101001|   1118001|               fspro|  chas2887|1.0000000*|         1|      DONE|               fspro| 3366|         0|     17000|    303318|    806556|14.000000*|
|   1101001|   1118001|           fss_short|  chas1591|1.0000000*|         1|      DONE|           fss_short| 3353|         0|     17000|    161533|    927444|13.000000*|
|    365001|   1118001|       fsspice_short|  chas2487|1.0000000*|         1|      DONE|       fsspice_short| 1217|         0|    753000|    753493|   1219040|748.00000*|
|   1107001|   1119001|            hs_short|  phas2980|2.0000000*|         2|      DONE|            hs_short| 3405|         0|     12000|    133680|    588752|6.0000000*|
|    675001|   1121001|        hspice_short|  phas2982|2.0000000*|         2|      DONE|        hspice_short| 2093|         0|    446000|    214006|    587584|864.00000*|
|    687001|   1121001|              fss_cm|  chas2469|1.0000000*|         1|      DONE|              fss_cm| 2104|         0|    434000|   1871486|   2379744|431.00000*|
|    574001|   1122001|              fss_mt|  chas2504|4.0000000*|         4|      DONE|              fss_mt| 1797|         0|    548000|    235911|   1090900|2125.0000*|
|    969001|   1122001|  verilog_regression|  chas3147|1.0000000*|         1|      DONE|  verilog_regression| 3030|         0|    153000|    805472| 103859204|144.00000*|
|    434001|   1123001|           fss_short|  chas2529|1.0000000*|         1|      DONE|           fss_short| 1399|         0|    689000|   1164778|   1666764|680.00000*|
|    538001|   1124001|        hspice_short|  phas2963|2.0000000*|         2|      DONE|        hspice_short| 1712|         0|    586000|    220607|    587076|1158.0000*|
|    899001|   1124001|       fsspice_short|  chas1668|1.0000000*|         1|      DONE|       fsspice_short| 2783|         0|    225000|    682521|   1498912|219.00000*|
|   1038001|   1124001|       spectre_short|  chas1647|2.0000000*|         2|      DONE|       spectre_short| 3159|         0|     86000|    536527|   1638284|15.000000*|
|   1038001|   1124001|       spectre_short|  chas2460|2.0000000*|         2|      DONE|       spectre_short| 3158|         0|     86000|    500636|   1588272|6.0000000*|
|   1038001|   1124001|       spectre_short|  chas1608|2.0000000*|         2|      DONE|       spectre_short| 3157|         0|     86000|    537181|   1637356|11.000000*|
|    568001|   1125001|        hspice_short|  phas2981|2.0000000*|         2|      DONE|        hspice_short| 1770|         0|    557000|    211832|    587068|1096.0000*|
|   1108001|   1126001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 3407|         0|     18000|    172791|    929744|14.000000*|
|   1115001|   1128001|  verilog_regression|  phas2602|1.0000000*|         1|      DONE|  verilog_regression| 3456|         0|     13000|     16714|    272884|7.0000000*|
|   1120001|   1130001|        hspice_short|  phas2980|2.0000000*|         2|      DONE|        hspice_short| 3464|         0|     10000|    117986|    494740|4.0000000*|
|    998001|   1130001|     star-rcxt_short|  phas0693|1.0000000*|         1|      DONE|     star-rcxt_short| 3095|         0|    132000|    145502|    878320|28.000000*|
|    998001|   1130001|     star-rcxt_short|  phas3355|1.0000000*|         1|      DONE|     star-rcxt_short| 3091|         0|    132000|     73367|    672272|7.0000000*|
|   1104001|   1131001|               fspro|  chas2680|1.0000000*|         1|      DONE|               fspro| 3387|         0|     27000|    148393|    647748|15.000000*|
|   1120001|   1131001|           fss_short|  chas1588|1.0000000*|         1|      DONE|           fss_short| 3468|         0|     11000|     75470|    509496|4.0000000*|
|   1120001|   1131001|       spectre_short|  chas1602|2.0000000*|         2|      DONE|       spectre_short| 3470|         0|     11000|     56215|    482272|1.0000000*|
|   1120001|   1131001|            hs_short|  phas2982|2.0000000*|         2|      DONE|            hs_short| 3463|         0|     11000|     70206|    432060|4.0000000*|
|    811001|   1131001|  verilog_regression|  phas2489|1.0000000*|         1|      DONE|  verilog_regression| 2516|         0|    320000|   7366848|   7735632|294.00000*|
|   1123001|   1132001|            hs_short|  phas2974|2.0000000*|         2|      DONE|            hs_short| 3489|         0|      9000|    111936|    526096|6.0000000*|
|    809001|   1132001|       fsspice_short|  chas1647|1.0000000*|         1|      DONE|       fsspice_short| 2508|         0|    323000|    894513|   1449396|238.00000*|
|    948001|   1132001|              fss_cm|  chas2459|1.0000000*|         1|      DONE|              fss_cm| 2922|         0|    184000|    653787|   1176996|178.00000*|
|   1123001|   1133001|        hspice_short|  phas2973|2.0000000*|         2|      DONE|        hspice_short| 3488|         0|     10000|    119151|    494744|4.0000000*|
|   1067001|   1133001|            hs_short|  phas2973|2.0000000*|         2|      DONE|            hs_short| 3249|         0|     66000|    140237|    555064|107.00000*|
|   1073001|   1134001|            hs_short|  phas2982|2.0000000*|         2|      DONE|            hs_short| 3277|         0|     61000|    137242|    561492|102.00000*|
|   1107001|   1134001|               fspro|  chas2692|1.0000000*|         1|      DONE|               fspro| 3404|         0|     27000|    125492|    626684|14.000000*|
|   1121001|   1134001|            hs_short|  phas2958|2.0000000*|         2|      DONE|            hs_short| 3480|         0|     13000|    122079|    564696|4.0000000*|
|    364001|   1134001|  verilog_regression|  chas3111|1.0000000*|         1|      DONE|  verilog_regression| 1214|         0|    770000|   1004228| 104029988|754.00000*|
|    832001|   1135001|                 gui|  phas3258|1.0000000*|         1|      DONE|               novas| 2581|         0|    303000|    410892|   1463692|13.000000*|
|   1126001|   1136001|        hspice_short|  phas2985|2.0000000*|         2|      DONE|        hspice_short| 3499|         0|     10000|    121450|    494744|5.0000000*|
|    469001|   1136001|           fss_short|  chas2505|1.0000000*|         1|      DONE|           fss_short| 1502|         0|    667000|   1137330|   1628676|653.00000*|
|    382001|   1136001|       fsspice_short|  chas2515|1.0000000*|         1|      DONE|       fsspice_short| 1273|         0|    754000|    737476|   1215960|742.00000*|
|    552001|   1137001|        hspice_short|  phas2974|2.0000000*|         2|      DONE|        hspice_short| 1740|         0|    585000|    216984|    587076|1158.0000*|
|   1055001|   1137001|           perf_long|  chas1791|1.0000000*|         1|      DONE|                perf| 3226|         0|     82000|   1601180|   2216584|73.000000*|
|   1120001|   1138001|               fspro|  chas2850|1.0000000*|         1|      DONE|               fspro| 3477|         0|     18000|    290842|    788116|15.000000*|
|   1038001|   1138001|        verilog_long|  chas3145|1.0000000*|         1|      DONE|        verilog_long| 3176|         0|    100000|    143684|    487660|83.000000*|
|    488001|   1140001|              icc_mt|  chas1792|4.0000000*|         4|      DONE|              icc_mt| 1538|         0|    652000|    916534|   3167604|21.000000*|
|    985001|   1140001|  verilog_regression|  chas3147|1.0000000*|         1|      DONE|  verilog_regression| 3068|         0|    155000|    758896| 103804708|153.00000*|
|   1016001|   1141001|     star-rcxt_short|  phas3337|1.0000000*|         1|      DONE|     star-rcxt_short| 3129|         0|    125000|    284288|   1210512|27.000000*|
|    574001|   1141001|        hspice_short|  phas2977|2.0000000*|         2|      DONE|        hspice_short| 1805|         0|    567000|    214360|    587056|1120.0000*|
|   1016001|   1141001|     star-rcxt_short|  phas3300|1.0000000*|         1|      DONE|     star-rcxt_short| 3128|         0|    125000|   3281599|   4727872|31.000000*|
|    901001|   1142001|       fsspice_short|  chas1646|1.0000000*|         1|      DONE|       fsspice_short| 2802|         0|    241000|    698524|   1499948|236.00000*|
|    850001|   1145001|       fsspice_short|  chas1648|1.0000000*|         1|      DONE|       fsspice_short| 2627|         0|    295000|    690873|   1507104|291.00000*|
|   1086001|   1147001|            hs_short|  phas2973|2.0000000*|         2|      DONE|            hs_short| 3313|         0|     61000|    146417|    588336|115.00000*|
|   1137001|   1147001|        hspice_short|  phas2961|2.0000000*|         2|      DONE|        hspice_short| 3511|         0|     10000|     86066|    460016|4.0000000*|
|    998001|   1147001|     star-rcxt_short|  dhas0320|1.0000000*|         1|      DONE|     star-rcxt_short| 3096|         0|    149000|    287337|   1313368|34.000000*|
|    601001|   1148001|        hspice_short|  phas2985|2.0000000*|         2|      DONE|        hspice_short| 1879|         0|    547000|    218291|    587064|1065.0000*|
|   1137001|   1149001|             slsiopc|  phas3987|4.0000000*|         4|      DONE|             slsiopc| 3506|         0|     12000|     31773|    685208|0.0000000*|
|   1137001|   1149001|             slsiopc|  phas3987|4.0000000*|         4|      DONE|             slsiopc| 3505|         0|     12000|     31769|    685212|0.0000000*|
|   1137001|   1149001|             slsiopc|  phas3987|4.0000000*|         4|      DONE|             slsiopc| 3504|         0|     12000|     31761|    685208|0.0000000*|
|   1120001|   1149001|              callvs|  phas3277|8.0000000*|         8|      DONE|              callvs| 3478|         0|     29000|     59461|    776080|9.0000000*|
|   1140001|   1149001|          cosim_long|  phas2257|4.0000000*|         4|      DONE|               cosim| 3547|         0|      9000|     20157|    512508|1.0000000*|
|   1140001|   1149001|          cosim_long|  phas2256|4.0000000*|         4|      DONE|               cosim| 3546|         0|      9000|     22665|    512564|1.0000000*|
|   1140001|   1149001|            hs_short|  phas2973|2.0000000*|         2|      DONE|            hs_short| 3541|         0|      9000|    138025|    592860|6.0000000*|
|   1144001|   1149001|              app_ai|  hbro0021|5.0000000*|         5|      DONE|           smart_efa| 3561|         0|      5000|     19167|    414072|1.0000000*|
|   1137001|   1150001|           fss_short|  chas1591|1.0000000*|         1|      DONE|           fss_short| 3515|         0|     13000|     16822|    320944|3.0000000*|
|   1123001|   1150001|               fspro|  chas2853|1.0000000*|         1|      DONE|               fspro| 3491|         0|     27000|    110251|    607808|13.000000*|
|   1140001|   1150001|            hs_short|  phas2966|2.0000000*|         2|      DONE|            hs_short| 3548|         0|     10000|     64178|    485516|1.0000000*|
|   1140001|   1150001|        hspice_short|  phas2967|2.0000000*|         2|      DONE|        hspice_short| 3540|         0|     10000|     71664|    442372|5.0000000*|
|    862001|   1150001|           fss_short|  chas1602|1.0000000*|         1|      DONE|           fss_short| 2644|         0|    288000|    124517|    655556|285.00000*|
|    845001|   1150001|       verilog_short|  phas2646|1.0000000*|         1|      DONE|   verilog_short_mem| 2589|         0|    305000|  86043044|  86372060|266.00000*|
|   1137001|   1151001|           fss_short|  chas1587|1.0000000*|         1|      DONE|           fss_short| 3517|         0|     14000|     94893|    439536|3.0000000*|
|   1137001|   1151001|           fss_short|  chas1599|1.0000000*|         1|      DONE|           fss_short| 3516|         0|     14000|     97086|    442604|3.0000000*|
|   1125001|   1152001|               fspro|  chas2526|1.0000000*|         1|      DONE|               fspro| 3497|         0|     27000|     16333|    463892|16.000000*|
|   1143001|   1152001|          cosim_long|  phas2256|4.0000000*|         4|      DONE|               cosim| 3557|         0|      9000|         0|         0|1.0000000*|
|   1050001|   1152001|           star-rcxt|  phas3351|1.0000000*|         1|      DONE|           star-rcxt| 3200|         0|    102000|     76750|    678976|24.000000*|
|   1137001|   1153001|  verilog_regression|  chas3120|1.0000000*|         1|      DONE|  verilog_regression| 3525|         0|     16000|     31158|    335376|1.0000000*|
